Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Category_Key,Sub_Category_Key,Product_Key,Quantity_Sold
1/1/2020,10/26/2019,INV-84669,1,1,4,1,8,202,10
1/1/2020,9/5/2019,INV-84670,4,2,4,3,17,221,3
1/1/2020,12/8/2019,INV-84671,4,1,6,1,7,330,23
1/1/2020,8/12/2019,INV-84672,4,1,6,1,7,330,13
1/1/2020,11/7/2019,INV-84673,1,1,6,1,6,328,15
1/1/2020,7/27/2019,INV-84674,1,1,6,1,8,209,12
1/1/2020,8/14/2019,INV-84675,1,1,6,1,8,209,10
1/1/2020,7/7/2019,INV-84676,1,1,6,1,8,201,10
1/1/2020,12/21/2019,INV-84677,1,1,6,1,8,201,29
1/1/2020,9/29/2019,INV-84678,3,1,7,1,7,330,29
1/1/2020,10/21/2019,INV-84679,3,1,7,2,11,246,3
1/1/2020,7/23/2019,INV-84680,1,1,8,1,9,326,8
1/1/2020,10/10/2019,INV-84681,4,1,8,1,5,322,8
1/1/2020,10/12/2019,INV-84682,1,1,8,3,14,216,31
1/1/2020,7/31/2019,INV-84683,1,1,8,2,10,232,2
1/1/2020,11/29/2019,INV-84684,1,2,8,2,11,245,2
1/1/2020,11/4/2019,INV-84685,1,2,8,1,8,203,2
1/1/2020,10/16/2019,INV-84686,4,1,9,1,1,278,7
1/1/2020,10/1/2019,INV-84687,3,2,9,1,3,325,13
1/1/2020,7/24/2019,INV-84688,3,2,9,1,3,325,9
1/1/2020,8/14/2019,INV-84689,3,2,9,1,3,325,2
1/1/2020,7/27/2019,INV-84690,3,2,9,1,7,330,21
1/1/2020,7/17/2019,INV-84691,3,2,9,1,7,330,7
1/1/2020,7/8/2019,INV-84692,3,2,9,1,9,326,20
1/1/2020,12/27/2019,INV-84693,3,1,9,1,9,326,22
1/1/2020,11/14/2019,INV-84694,3,2,9,1,5,322,16
1/1/2020,11/13/2019,INV-84695,1,1,9,1,6,329,31
1/1/2020,11/10/2019,INV-84696,1,2,9,1,6,329,25
1/1/2020,7/12/2019,INV-84697,3,2,9,2,11,244,2
1/1/2020,7/17/2019,INV-84698,3,1,9,2,11,245,2
1/1/2020,9/24/2019,INV-84699,1,1,9,2,11,264,4
1/1/2020,8/13/2019,INV-84700,3,1,9,3,15,279,28
1/1/2020,12/9/2019,INV-84701,1,1,9,1,8,201,2
1/1/2020,11/11/2019,INV-84702,1,1,9,1,8,201,15
1/1/2020,7/28/2019,INV-84703,1,2,9,1,8,201,4
1/1/2020,12/25/2019,INV-84704,1,2,9,1,8,201,5
1/1/2020,9/11/2019,INV-84705,1,2,9,2,12,291,2
1/1/2020,8/10/2019,INV-84706,4,2,10,1,3,325,31
1/1/2020,10/23/2019,INV-84707,4,2,10,1,3,325,27
1/1/2020,9/10/2019,INV-84708,3,2,10,1,7,330,19
1/1/2020,11/13/2019,INV-84709,3,2,10,1,7,330,6
1/1/2020,8/2/2019,INV-84710,3,1,10,1,7,330,2
1/1/2020,7/29/2019,INV-84711,3,1,10,1,7,330,2
1/1/2020,7/16/2019,INV-84712,1,2,10,1,9,326,21
1/1/2020,9/28/2019,INV-84713,1,2,10,1,5,322,25
1/1/2020,10/4/2019,INV-84714,3,1,10,1,6,327,15
1/1/2020,10/11/2019,INV-84715,1,2,10,1,6,328,18
1/1/2020,7/11/2019,INV-84716,1,2,10,1,6,329,25
1/1/2020,12/11/2019,INV-84717,3,2,10,3,14,216,3
1/1/2020,8/13/2019,INV-84718,4,2,10,3,14,213,23
1/1/2020,12/1/2019,INV-84719,1,2,10,2,10,231,2
1/1/2020,10/5/2019,INV-84720,4,2,10,2,11,248,4
1/1/2020,12/27/2019,INV-84721,3,2,10,1,8,204,2
1/1/2020,9/7/2019,INV-84722,3,2,10,1,8,204,12
1/1/2020,7/12/2019,INV-84723,1,2,10,1,8,203,4
1/1/2020,11/14/2019,INV-84724,3,1,10,2,12,292,3
1/1/2020,11/16/2019,INV-84725,1,2,10,2,12,224,2
1/2/2020,7/28/2019,INV-84726,3,1,1,1,5,322,10
1/2/2020,7/13/2019,INV-84727,3,1,1,3,13,320,32
1/2/2020,12/4/2019,INV-84728,4,1,1,1,6,327,26
1/2/2020,10/23/2019,INV-84729,3,1,1,1,6,327,5
1/2/2020,9/26/2019,INV-84730,3,1,1,1,6,328,19
1/2/2020,9/30/2019,INV-84731,3,1,1,3,14,213,4
1/2/2020,11/10/2019,INV-84732,3,1,1,2,10,232,2
1/2/2020,11/30/2019,INV-84733,3,1,1,2,10,241,3
1/2/2020,9/17/2019,INV-84734,1,2,1,2,10,227,4
1/2/2020,11/23/2019,INV-84735,1,1,1,3,15,280,19
1/2/2020,11/7/2019,INV-84736,3,1,1,1,8,201,21
1/2/2020,11/10/2019,INV-84737,3,1,1,1,8,201,19
1/2/2020,8/7/2019,INV-84738,4,1,1,1,8,201,21
1/2/2020,8/2/2019,INV-84739,4,1,1,1,8,201,2
1/2/2020,11/7/2019,INV-84740,3,1,1,1,8,204,8
1/2/2020,10/10/2019,INV-84741,3,1,1,1,8,204,8
1/2/2020,10/7/2019,INV-84742,3,1,1,3,17,220,12
1/2/2020,7/28/2019,INV-84743,1,1,4,1,3,321,22
1/2/2020,12/27/2019,INV-84744,1,1,4,1,3,321,28
1/2/2020,9/16/2019,INV-84745,1,2,4,1,3,325,15
1/2/2020,8/17/2019,INV-84746,1,2,4,1,3,325,25
1/2/2020,12/23/2019,INV-84747,1,1,4,1,9,326,24
1/2/2020,11/19/2019,INV-84748,1,2,4,1,5,322,14
1/2/2020,11/28/2019,INV-84749,1,1,4,1,5,322,22
1/2/2020,7/29/2019,INV-84750,1,1,4,1,5,322,29
1/2/2020,7/18/2019,INV-84751,1,2,4,1,6,327,10
1/2/2020,11/28/2019,INV-84752,4,1,4,1,6,329,9
1/2/2020,12/19/2019,INV-84753,3,1,4,2,10,237,4
1/2/2020,8/18/2019,INV-84754,1,1,4,3,15,279,18
1/2/2020,8/17/2019,INV-84755,1,1,4,3,16,323,21
1/2/2020,8/25/2019,INV-84756,4,1,4,1,8,205,25
1/2/2020,7/14/2019,INV-84757,4,1,4,1,8,205,2
1/2/2020,10/17/2019,INV-84758,1,1,4,1,8,204,23
1/2/2020,12/12/2019,INV-84759,4,2,4,1,8,201,19
1/2/2020,8/23/2019,INV-84760,1,1,4,1,8,201,27
1/2/2020,8/13/2019,INV-84761,3,1,4,1,8,202,7
1/2/2020,9/6/2019,INV-84762,3,1,4,1,8,202,30
1/2/2020,8/30/2019,INV-84763,1,2,4,1,8,204,5
1/2/2020,12/26/2019,INV-84764,3,1,4,1,8,201,16
1/2/2020,7/10/2019,INV-84765,3,1,4,1,8,201,11
1/2/2020,12/16/2019,INV-84766,1,2,4,1,8,202,9
1/2/2020,10/25/2019,INV-84767,1,2,4,1,8,202,23
1/2/2020,12/9/2019,INV-84768,1,1,4,2,12,300,4
1/2/2020,9/7/2019,INV-84769,1,2,4,2,12,287,2
1/2/2020,12/20/2019,INV-84770,1,1,4,3,17,220,18
1/2/2020,9/2/2019,INV-84771,1,2,6,1,1,278,5
1/2/2020,7/21/2019,INV-84772,4,1,6,1,7,330,13
1/2/2020,9/13/2019,INV-84773,1,1,6,1,8,209,2
1/2/2020,10/1/2019,INV-84774,1,1,6,1,8,209,26
1/2/2020,10/16/2019,INV-84775,3,2,6,1,8,204,27
1/2/2020,8/28/2019,INV-84776,3,2,6,1,8,204,31
1/2/2020,11/15/2019,INV-84777,3,2,6,1,8,204,13
1/2/2020,9/17/2019,INV-84778,1,1,7,1,3,321,13
1/2/2020,12/1/2019,INV-84779,1,1,7,1,3,321,20
1/2/2020,12/20/2019,INV-84780,2,2,7,3,13,319,28
1/2/2020,11/30/2019,INV-84781,1,1,7,1,7,282,14
1/2/2020,12/4/2019,INV-84782,1,2,7,1,8,203,15
1/2/2020,8/6/2019,INV-84783,1,2,7,1,8,203,29
1/2/2020,12/7/2019,INV-84784,1,2,7,1,8,203,26
1/2/2020,8/20/2019,INV-84785,2,2,7,1,8,203,11
1/2/2020,7/8/2019,INV-84786,2,2,7,1,8,203,4
1/2/2020,10/15/2019,INV-84787,1,1,7,2,12,301,2
1/2/2020,7/18/2019,INV-84788,1,1,8,1,7,330,28
1/2/2020,10/18/2019,INV-84789,1,2,8,1,9,326,21
1/2/2020,10/31/2019,INV-84790,1,1,8,1,9,326,24
1/2/2020,9/19/2019,INV-84791,3,1,8,1,4,317,6
1/2/2020,10/19/2019,INV-84792,1,1,8,3,13,320,31
1/2/2020,8/7/2019,INV-84793,1,1,8,1,6,327,16
1/2/2020,7/24/2019,INV-84794,4,1,8,1,6,329,29
1/2/2020,9/15/2019,INV-84795,3,2,8,1,6,327,15
1/2/2020,9/7/2019,INV-84796,1,2,8,1,6,328,2
1/2/2020,7/25/2019,INV-84797,1,2,8,1,6,328,27
1/2/2020,9/9/2019,INV-84798,1,1,8,3,14,217,29
1/2/2020,9/13/2019,INV-84799,1,1,8,2,10,226,4
1/2/2020,7/6/2019,INV-84800,4,1,8,2,11,264,2
1/2/2020,12/21/2019,INV-84801,3,1,8,2,11,258,3
1/2/2020,8/3/2019,INV-84802,3,2,8,2,11,263,4
1/2/2020,9/12/2019,INV-84803,1,2,8,2,11,262,2
1/2/2020,11/5/2019,INV-84804,3,2,8,1,8,201,13
1/2/2020,9/3/2019,INV-84805,3,2,8,1,8,201,16
1/2/2020,9/4/2019,INV-84806,3,2,8,1,8,201,10
1/2/2020,8/23/2019,INV-84807,1,2,8,1,8,201,8
1/2/2020,7/9/2019,INV-84808,1,2,8,1,8,201,20
1/2/2020,11/9/2019,INV-84809,3,2,9,1,1,278,4
1/2/2020,9/16/2019,INV-84810,1,1,9,1,3,321,8
1/2/2020,7/20/2019,INV-84811,1,1,9,1,3,321,20
1/2/2020,12/18/2019,INV-84812,4,1,9,1,7,330,26
1/2/2020,8/27/2019,INV-84813,4,1,9,1,7,330,5
1/2/2020,8/22/2019,INV-84814,3,2,9,1,9,326,9
1/2/2020,12/13/2019,INV-84815,1,1,9,1,5,322,30
1/2/2020,9/12/2019,INV-84816,1,2,9,1,5,322,13
1/2/2020,7/11/2019,INV-84817,1,2,9,3,13,320,21
1/2/2020,9/17/2019,INV-84818,4,1,9,1,6,329,15
1/2/2020,7/17/2019,INV-84819,3,2,9,1,6,327,5
1/2/2020,11/1/2019,INV-84820,3,1,9,1,6,327,4
1/2/2020,7/11/2019,INV-84821,1,2,9,1,6,327,4
1/2/2020,7/31/2019,INV-84822,1,2,9,3,14,213,5
1/2/2020,9/1/2019,INV-84823,3,2,9,3,14,219,2
1/2/2020,8/4/2019,INV-84824,1,1,9,3,14,213,24
1/2/2020,11/5/2019,INV-84825,3,2,9,2,11,250,2
1/2/2020,7/30/2019,INV-84826,1,1,9,2,11,244,2
1/2/2020,9/12/2019,INV-84827,1,1,9,1,8,201,6
1/2/2020,9/16/2019,INV-84828,1,1,9,1,8,201,23
1/2/2020,12/4/2019,INV-84829,1,1,9,1,8,201,9
1/2/2020,9/28/2019,INV-84830,3,2,9,1,8,204,24
1/2/2020,8/5/2019,INV-84831,3,2,9,1,8,201,17
1/2/2020,12/27/2019,INV-84832,3,1,9,1,8,201,7
1/2/2020,11/3/2019,INV-84833,3,1,9,1,8,203,25
1/2/2020,10/9/2019,INV-84834,3,1,9,1,8,203,24
1/2/2020,12/24/2019,INV-84835,1,1,9,2,12,283,3
1/2/2020,12/20/2019,INV-84836,1,2,9,2,12,287,2
1/2/2020,8/15/2019,INV-84837,3,2,10,1,7,330,11
1/2/2020,9/19/2019,INV-84838,3,1,10,1,7,330,10
1/2/2020,7/29/2019,INV-84839,3,1,10,1,9,326,5
1/2/2020,11/16/2019,INV-84840,4,1,10,1,5,322,16
1/2/2020,8/15/2019,INV-84841,3,2,10,3,13,318,27
1/2/2020,7/24/2019,INV-84842,3,1,10,3,13,319,15
1/2/2020,8/15/2019,INV-84843,1,1,10,1,6,329,12
1/2/2020,8/10/2019,INV-84844,1,1,10,3,14,214,7
1/2/2020,8/20/2019,INV-84845,4,1,10,3,14,215,16
1/2/2020,12/28/2019,INV-84846,3,1,10,3,14,212,9
1/2/2020,7/14/2019,INV-84847,3,1,10,2,11,255,2
1/2/2020,8/16/2019,INV-84848,1,1,10,1,8,203,23
1/2/2020,10/11/2019,INV-84849,1,1,10,1,8,203,10
1/3/2020,9/21/2019,INV-84850,3,1,1,1,7,330,7
1/3/2020,10/29/2019,INV-84851,4,1,1,1,7,330,16
1/3/2020,12/4/2019,INV-84852,4,1,1,1,7,330,9
1/3/2020,9/30/2019,INV-84853,1,1,1,1,4,317,20
1/3/2020,7/30/2019,INV-84854,3,1,1,1,4,317,16
1/3/2020,8/16/2019,INV-84855,3,2,1,1,6,327,8
1/3/2020,7/19/2019,INV-84856,3,1,1,1,6,328,10
1/3/2020,11/19/2019,INV-84857,3,1,1,2,10,227,2
1/3/2020,8/2/2019,INV-84858,1,2,1,1,8,201,25
1/3/2020,7/13/2019,INV-84859,3,2,1,1,8,206,7
1/3/2020,8/20/2019,INV-84860,3,2,1,1,8,204,2
1/3/2020,9/8/2019,INV-84861,3,1,1,1,8,210,2
1/3/2020,9/20/2019,INV-84862,1,2,4,1,7,330,5
1/3/2020,8/30/2019,INV-84863,1,2,4,1,7,330,16
1/3/2020,9/1/2019,INV-84864,1,1,4,1,3,321,7
1/3/2020,11/24/2019,INV-84865,1,1,4,1,3,321,6
1/3/2020,11/28/2019,INV-84866,3,1,4,1,9,326,2
1/3/2020,9/12/2019,INV-84867,1,1,4,1,9,326,24
1/3/2020,7/10/2019,INV-84868,2,1,4,1,4,317,2
1/3/2020,12/22/2019,INV-84869,2,1,4,1,5,322,13
1/3/2020,8/10/2019,INV-84870,1,1,4,1,5,322,19
1/3/2020,12/17/2019,INV-84871,1,2,4,1,5,322,31
1/3/2020,10/19/2019,INV-84872,1,2,4,1,5,322,20
1/3/2020,9/10/2019,INV-84873,1,2,4,3,13,318,4
1/3/2020,10/15/2019,INV-84874,3,1,4,1,6,329,5
1/3/2020,12/25/2019,INV-84875,1,2,4,1,6,329,18
1/3/2020,9/15/2019,INV-84876,1,2,4,1,6,327,17
1/3/2020,11/22/2019,INV-84877,1,1,4,3,14,217,16
1/3/2020,7/26/2019,INV-84878,1,1,4,3,14,219,6
1/3/2020,9/2/2019,INV-84879,1,1,4,2,10,232,2
1/3/2020,11/30/2019,INV-84880,2,1,4,2,10,236,2
1/3/2020,11/17/2019,INV-84881,1,2,4,2,10,227,3
1/3/2020,8/22/2019,INV-84882,1,2,4,2,10,229,2
1/3/2020,10/24/2019,INV-84883,1,2,4,3,16,324,23
1/3/2020,8/10/2019,INV-84884,3,1,4,1,8,201,13
1/3/2020,9/18/2019,INV-84885,1,1,4,1,8,204,20
1/3/2020,9/1/2019,INV-84886,1,2,4,1,8,204,26
1/3/2020,12/26/2019,INV-84887,1,2,4,1,8,204,8
1/3/2020,12/5/2019,INV-84888,1,1,4,1,8,210,7
1/3/2020,10/28/2019,INV-84889,1,2,4,1,8,209,23
1/3/2020,8/3/2019,INV-84890,1,2,4,1,8,209,27
1/3/2020,10/9/2019,INV-84891,1,2,4,1,8,209,12
1/3/2020,7/8/2019,INV-84892,3,1,4,1,8,208,21
1/3/2020,10/19/2019,INV-84893,3,1,4,1,8,208,28
1/3/2020,7/27/2019,INV-84894,4,2,6,1,3,325,17
1/3/2020,8/27/2019,INV-84895,4,1,6,1,7,330,9
1/3/2020,10/1/2019,INV-84896,3,2,6,1,3,321,12
1/3/2020,11/2/2019,INV-84897,1,2,6,1,9,326,18
1/3/2020,12/22/2019,INV-84898,1,2,6,1,9,326,31
1/3/2020,8/1/2019,INV-84899,1,2,6,1,9,326,29
1/3/2020,10/18/2019,INV-84900,3,2,6,1,4,317,30
1/3/2020,9/26/2019,INV-84901,1,2,6,1,5,322,5
1/3/2020,11/16/2019,INV-84902,1,2,6,1,5,322,3
1/3/2020,7/20/2019,INV-84903,1,2,6,1,6,327,19
1/3/2020,10/31/2019,INV-84904,3,1,6,1,6,328,14
1/3/2020,11/11/2019,INV-84905,1,2,6,3,14,213,30
1/3/2020,12/8/2019,INV-84906,1,2,6,3,14,217,23
1/3/2020,12/20/2019,INV-84907,1,2,6,2,10,226,4
1/3/2020,12/7/2019,INV-84908,1,2,6,1,8,205,24
1/3/2020,7/16/2019,INV-84909,1,2,6,1,8,205,9
1/3/2020,7/12/2019,INV-84910,3,2,6,1,8,204,6
1/3/2020,8/12/2019,INV-84911,3,2,6,1,8,204,19
1/3/2020,10/13/2019,INV-84912,3,1,6,1,8,204,2
1/3/2020,11/17/2019,INV-84913,3,1,6,1,8,204,15
1/3/2020,12/23/2019,INV-84914,4,1,6,1,8,202,32
1/3/2020,9/21/2019,INV-84915,4,1,6,1,8,202,5
1/3/2020,11/21/2019,INV-84916,4,2,6,1,8,201,23
1/3/2020,10/12/2019,INV-84917,1,2,6,2,12,283,3
1/3/2020,10/5/2019,INV-84918,1,2,6,2,12,292,2
1/3/2020,7/18/2019,INV-84919,1,1,7,1,1,278,7
1/3/2020,12/1/2019,INV-84920,3,1,7,1,6,328,2
1/3/2020,10/3/2019,INV-84921,1,2,7,1,6,329,16
1/3/2020,11/4/2019,INV-84922,1,2,7,3,14,213,21
1/3/2020,11/23/2019,INV-84923,3,1,7,2,11,251,3
1/3/2020,9/14/2019,INV-84924,3,2,7,1,8,201,2
1/3/2020,12/5/2019,INV-84925,3,1,7,1,8,201,23
1/3/2020,12/17/2019,INV-84926,3,1,7,1,8,201,15
1/3/2020,11/19/2019,INV-84927,1,1,7,1,8,204,3
1/3/2020,12/25/2019,INV-84928,1,1,7,1,8,204,21
1/3/2020,8/24/2019,INV-84929,1,2,7,1,8,209,11
1/3/2020,11/16/2019,INV-84930,1,2,7,1,8,209,25
1/3/2020,9/19/2019,INV-84931,1,2,8,1,7,330,32
1/3/2020,10/23/2019,INV-84932,1,2,8,1,7,330,29
1/3/2020,12/3/2019,INV-84933,1,1,8,1,3,321,32
1/3/2020,10/5/2019,INV-84934,1,1,8,1,3,321,20
1/3/2020,11/25/2019,INV-84935,1,2,8,1,4,317,13
1/3/2020,12/26/2019,INV-84936,1,2,8,1,5,322,13
1/3/2020,11/3/2019,INV-84937,3,2,8,1,6,327,18
1/3/2020,12/1/2019,INV-84938,1,1,8,1,6,328,10
1/3/2020,9/8/2019,INV-84939,3,1,8,1,6,329,22
1/3/2020,12/11/2019,INV-84940,1,2,8,2,10,227,3
1/3/2020,7/8/2019,INV-84941,1,1,8,2,10,232,3
1/3/2020,12/23/2019,INV-84942,3,2,8,2,11,277,2
1/3/2020,12/29/2019,INV-84943,3,1,8,2,11,275,2
1/3/2020,12/24/2019,INV-84944,1,2,8,1,8,204,16
1/3/2020,8/14/2019,INV-84945,1,2,8,1,8,204,2
1/3/2020,9/29/2019,INV-84946,1,1,8,1,8,201,20
1/3/2020,8/15/2019,INV-84947,1,1,8,1,8,201,20
1/3/2020,12/29/2019,INV-84948,3,2,8,1,8,201,5
1/3/2020,8/17/2019,INV-84949,3,2,8,1,8,201,20
1/3/2020,10/9/2019,INV-84950,1,1,8,2,12,298,2
1/3/2020,8/15/2019,INV-84951,1,1,9,1,3,325,12
1/3/2020,8/26/2019,INV-84952,1,1,9,1,3,325,7
1/3/2020,9/3/2019,INV-84953,1,1,9,1,3,325,13
1/3/2020,11/22/2019,INV-84954,3,2,9,1,9,326,17
1/3/2020,9/29/2019,INV-84955,3,2,9,1,9,326,7
1/3/2020,12/29/2019,INV-84956,4,2,9,1,9,326,20
1/3/2020,10/12/2019,INV-84957,4,1,9,1,4,317,30
1/3/2020,9/12/2019,INV-84958,3,2,9,1,5,322,26
1/3/2020,10/18/2019,INV-84959,1,1,9,1,6,328,25
1/3/2020,9/9/2019,INV-84960,1,2,9,1,6,327,19
1/3/2020,9/24/2019,INV-84961,1,1,9,1,6,327,14
1/3/2020,8/18/2019,INV-84962,4,1,9,1,6,328,4
1/3/2020,9/28/2019,INV-84963,1,1,9,1,6,328,23
1/3/2020,7/30/2019,INV-84964,3,2,9,1,7,282,9
1/3/2020,8/25/2019,INV-84965,3,2,9,2,10,238,2
1/3/2020,10/26/2019,INV-84966,4,1,9,2,11,244,2
1/3/2020,12/28/2019,INV-84967,1,1,9,2,11,250,3
1/3/2020,8/16/2019,INV-84968,1,1,9,2,11,256,2
1/3/2020,9/28/2019,INV-84969,1,1,9,2,11,249,2
1/3/2020,12/6/2019,INV-84970,4,1,9,1,8,203,30
1/3/2020,10/9/2019,INV-84971,4,1,9,1,8,203,28
1/3/2020,11/8/2019,INV-84972,1,1,9,2,12,286,4
1/3/2020,8/19/2019,INV-84973,4,1,10,1,5,322,2
1/3/2020,12/13/2019,INV-84974,1,2,10,1,5,322,13
1/3/2020,12/7/2019,INV-84975,1,2,10,1,7,282,16
1/3/2020,10/19/2019,INV-84976,1,1,10,1,7,282,30
1/3/2020,12/1/2019,INV-84977,4,1,10,3,14,212,16
1/3/2020,12/22/2019,INV-84978,1,2,10,2,10,228,3
1/3/2020,7/30/2019,INV-84979,1,1,10,2,10,231,2
1/3/2020,8/13/2019,INV-84980,1,1,10,1,8,201,8
1/3/2020,10/13/2019,INV-84981,1,1,10,1,8,201,2
1/4/2020,9/11/2019,INV-84982,3,2,1,1,7,330,8
1/4/2020,9/29/2019,INV-84983,1,1,1,1,5,322,9
1/4/2020,11/10/2019,INV-84984,1,2,1,2,11,261,4
1/4/2020,11/4/2019,INV-84985,1,2,1,3,16,324,4
1/4/2020,11/7/2019,INV-84986,4,1,1,1,8,204,4
1/4/2020,7/22/2019,INV-84987,1,2,1,1,8,201,25
1/4/2020,11/26/2019,INV-84988,1,2,1,1,8,201,23
1/4/2020,7/15/2019,INV-84989,3,2,1,3,17,221,22
1/4/2020,9/7/2019,INV-84990,1,1,4,1,9,326,18
1/4/2020,12/13/2019,INV-84991,3,1,4,1,9,326,18
1/4/2020,11/6/2019,INV-84992,1,1,4,1,5,322,18
1/4/2020,9/14/2019,INV-84993,1,1,4,1,6,327,17
1/4/2020,10/2/2019,INV-84994,1,1,4,3,14,217,20
1/4/2020,12/15/2019,INV-84995,1,2,4,2,10,240,4
1/4/2020,8/7/2019,INV-84996,1,1,4,2,10,225,4
1/4/2020,10/28/2019,INV-84997,3,2,4,2,11,256,3
1/4/2020,12/30/2019,INV-84998,1,2,4,1,8,204,10
1/4/2020,12/3/2019,INV-84999,1,2,4,1,8,204,15
1/4/2020,8/8/2019,INV-85000,1,2,4,1,8,204,13
1/4/2020,7/15/2019,INV-85001,3,1,4,1,8,205,22
1/4/2020,10/31/2019,INV-85002,3,1,4,1,8,205,10
1/4/2020,8/9/2019,INV-85003,3,2,4,1,8,209,20
1/4/2020,11/23/2019,INV-85004,3,2,4,1,8,209,22
1/4/2020,11/26/2019,INV-85005,1,2,4,1,8,204,18
1/4/2020,9/17/2019,INV-85006,1,2,4,1,8,204,22
1/4/2020,9/14/2019,INV-85007,1,2,4,1,8,204,10
1/4/2020,12/17/2019,INV-85008,3,2,4,2,12,224,2
1/4/2020,8/26/2019,INV-85009,1,2,6,1,7,330,2
1/4/2020,8/4/2019,INV-85010,1,2,6,1,7,330,29
1/4/2020,9/13/2019,INV-85011,4,1,6,1,7,330,25
1/4/2020,9/30/2019,INV-85012,4,1,6,1,7,330,5
1/4/2020,9/2/2019,INV-85013,3,2,6,1,3,325,8
1/4/2020,11/12/2019,INV-85014,3,2,6,3,13,318,7
1/4/2020,12/14/2019,INV-85015,1,2,6,3,13,319,16
1/4/2020,8/20/2019,INV-85016,1,2,6,3,13,318,23
1/4/2020,9/20/2019,INV-85017,1,2,6,1,6,327,19
1/4/2020,12/28/2019,INV-85018,1,1,6,1,6,329,15
1/4/2020,8/4/2019,INV-85019,1,1,6,1,6,327,19
1/4/2020,7/8/2019,INV-85020,3,2,6,1,6,329,5
1/4/2020,10/5/2019,INV-85021,4,1,6,1,7,282,11
1/4/2020,8/11/2019,INV-85022,1,2,6,3,14,214,2
1/4/2020,11/29/2019,INV-85023,1,2,6,3,15,279,22
1/4/2020,9/16/2019,INV-85024,1,1,6,3,16,323,18
1/4/2020,7/30/2019,INV-85025,3,2,6,1,8,210,17
1/4/2020,7/16/2019,INV-85026,4,2,6,1,8,201,3
1/4/2020,12/10/2019,INV-85027,1,1,6,1,8,209,2
1/4/2020,8/24/2019,INV-85028,1,1,6,1,8,209,2
1/4/2020,12/21/2019,INV-85029,3,2,6,1,8,201,2
1/4/2020,12/7/2019,INV-85030,3,2,6,1,8,201,8
1/4/2020,9/25/2019,INV-85031,3,2,6,1,8,204,26
1/4/2020,11/20/2019,INV-85032,3,2,6,1,8,204,30
1/4/2020,7/13/2019,INV-85033,1,1,6,1,8,201,31
1/4/2020,7/20/2019,INV-85034,1,1,6,1,8,201,30
1/4/2020,12/20/2019,INV-85035,4,2,6,1,8,201,25
1/4/2020,8/31/2019,INV-85036,4,1,6,1,8,204,2
1/4/2020,8/3/2019,INV-85037,4,1,6,1,8,204,17
1/4/2020,8/6/2019,INV-85038,1,2,6,1,8,201,30
1/4/2020,11/14/2019,INV-85039,1,2,6,1,8,201,28
1/4/2020,12/20/2019,INV-85040,1,1,6,2,12,297,2
1/4/2020,12/15/2019,INV-85041,1,1,7,1,7,330,9
1/4/2020,9/9/2019,INV-85042,1,1,7,1,7,330,12
1/4/2020,12/11/2019,INV-85043,3,1,7,1,4,317,11
1/4/2020,10/29/2019,INV-85044,1,1,7,3,13,320,24
